Period	Data_value	Type
2017.04	4.11	77
2017.05	3.66	77
2017.06	3.77	77
2017.07	3.89	77
2017.08	4.17	77
2017.09	4.11	77
2017.1	4.08	77
2017.11	4.09	77
2017.12	4.09	77
2018.01	4.07	77
2018.02	4.1	77
2018.03	4.01	77
2018.04	4.05	77
2018.05	4.18	77
2018.06	4.3	77
2018.07	3.84	77
2018.08	3.86	77
2007.02	3.83	78
2007.03	3.81	78
2007.04	3.8	78
2007.05	3.79	78
2007.06	3.8	78
2007.07	4.13	78
2007.08	4.23	78
2007.09	4.22	78
2007.1	4.3	78
2007.11	4.34	78
2007.12	4.35	78
2008.01	4.31	78
2008.02	4.48	78
2008.03	4.47	78
2008.04	4.49	78
2008.05	4.45	78
2008.06	4.5	78
2008.07	4.46	78
2008.08	4.59	78
2008.09	4.53	78
2008.1	4.49	78
2008.11	4.49	78
2008.12	4.47	78
2009.01	4.46	78
2009.02	4.51	78
2009.03	4.5	78
2009.04	4.45	78
2009.05	4.4	78
2009.06	4.42	78
2009.07	4.4	78
2009.08	4.38	78
2009.09	4.36	78
2009.1	4.36	78
2009.11	4.36	78
2009.12	4.36	78
2010.01	4.58	78
2010.02	4.63	78
2010.03	4.64	78
2010.04	4.65	78
2010.05	4.66	78
2010.06	4.65	78
2010.07	4.91	78
2010.08	4.91	78
2010.09	4.91	78
2010.1	5.03	78
2010.11	5.03	78
2010.12	5.02	78
2011.01	5.06	78
2011.02	5.11	78
2011.03	5.08	78
2011.04	5.09	78
2011.05	5.09	78
2011.06	5.09	78
2011.07	5.09	78
2011.08	5.09	78
2011.09	5.08	78
2011.1	5.08	78
2011.11	5.09	78
2011.12	5.09	78
2012.01	5.09	78
2012.02	5.04	78
2012.03	5.04	78
2012.04	5.03	78
2012.05	5.01	78
2012.06	5	78
2012.07	5	78
2012.08	5	78
2012.09	4.99	78
2012.1	5	78
2012.11	5	78
2012.12	5.01	78
2013.01	5.01	78
2013.02	5.07	78
2013.03	5.07	78
2013.04	5.07	78
2013.05	5.06	78
2013.06	5.07	78
2013.07	5.05	78
2013.08	5.06	78
2013.09	5.26	78
2013.1	5.22	78
2013.11	5.21	78
2013.12	5.31	78
2014.01	5.26	78
2014.02	5.33	78
2014.03	5.33	78
2014.04	5.37	78
2014.05	5.45	78
2014.06	5.45	78
2014.07	5.46	78
2014.08	5.46	78
2014.09	5.44	78
2014.1	5.47	78
2014.11	5.45	78
2014.12	5.45	78
2015.01	5.43	78
2015.02	5.42	78
2015.03	5.4	78
2015.04	5.42	78
2015.05	5.36	78
2015.06	5.29	78
2015.07	5.33	78
2015.08	5.3	78
2015.09	5.25	78
2015.1	4.95	78
2015.11	4.99	78
2015.12	4.94	78
2016.01	5.15	78
2016.02	5.13	78
2016.03	5.17	78
2016.04	5.06	78
2016.05	5.06	78
2016.06	5.05	78
2016.07	5.14	78
2016.08	5.14	78
2016.09	5.15	78
2016.1	5.19	78
2016.11	5.19	78
2016.12	5.17	78
2017.01	5.35	78
2017.02	5.35	78
2017.03	5.37	78
2017.04	5.36	78
2017.05	5.4	78
2017.06	5.36	78
2017.07	5.45	78
2017.08	5.46	78
2017.09	5.46	78
2017.1	5.5	78
2017.11	5.5	78
2017.12	5.49	78
2018.01	5.46	78
2018.02	5.47	78
2018.03	5.47	78
2018.04	5.46	78
2018.05	5.48	78
2018.06	5.47	78
2018.07	5.58	78
2018.08	5.56	78
2007.02	6.55	79
2007.03	6.3	79
2007.04	6.62	79
2007.05	6.82	79
2007.06	6.6	79
2007.07	5.96	79
2007.08	6.49	79
2007.09	5.93	79
2007.1	6.72	79
2007.11	6.21	79
2007.12	6.28	79
2008.01	6.22	79
2008.02	6.03	79
2008.03	6.54	79
2008.04	6.08	79
2008.05	6.44	79
2008.06	6.66	79
2008.07	5.95	79
2008.08	6.59	79
2008.09	6.77	79
2008.1	6.6	79
2008.11	6.76	79
2008.12	6.43	79
2009.01	6.76	79
2009.02	6.97	79
2009.03	6.54	79
2009.04	6.85	79
2009.05	6.85	79
2009.06	6.82	79
2009.07	7.18	79
2009.08	6.86	79
2009.09	6.86	79
2009.1	7.11	79
2009.11	7.24	79
2009.12	6.46	79
2010.01	7.11	79
2010.02	7.02	79
2010.03	6.83	79
2010.04	6.98	79
2010.05	6.42	79
2010.06	6.64	79
2010.07	6.73	79
2010.08	7.26	79
2010.09	7.16	79
2010.1	7.54	79
2010.11	7.7	79
2010.12	7.89	79
2011.01	7.71	79
2011.02	7.5	79
2011.03	7.14	79
2011.04	7.55	79
2011.05	7.1	79
2011.06	7.47	79
2011.07	7.61	79
2011.08	7.51	79
2011.09	7.52	79
2011.1	7.17	79
2011.11	7.28	79
2011.12	7.67	79
2012.01	7.39	79
2012.02	7.87	79
2012.03	7.46	79
2012.04	7.68	79
2012.05	7.54	79
2012.06	7.45	79
2012.07	7.8	79
2012.08	7.75	79
2012.09	7.44	79
2012.1	7.61	79
2012.11	7.15	79
2012.12	7.58	79
2013.01	7.84	79
2013.02	8.05	79
2013.03	7.29	79
2013.04	7.65	79
2013.05	7.72	79
2013.06	7.91	79
2013.07	7.71	79
2013.08	7.77	79
2013.09	7.1	79
2013.1	7.79	79
2013.11	7.33	79
2013.12	7.64	79
2014.01	7.97	79
2014.02	7.47	79
2014.03	7.49	79
2014.04	7.52	79
2014.05	7.85	79
2014.06	7.85	79
2014.07	7.49	79
2014.08	7.4	79
2014.09	7.67	79
2014.1	7.31	79
2014.11	7.56	79
2014.12	7.53	79
2015.01	7.54	79
2015.02	7.32	79
2015.03	7.34	79
2015.04	7.45	79
2015.05	7.75	79
2015.06	7.76	79
2015.07	7.46	79
2015.08	7.43	79
2015.09	7.21	79
2015.1	7.44	79
2015.11	7.41	79
2015.12	7.14	79
2016.01	7.52	79
2016.02	7.24	79
2016.03	7.51	79
2016.04	7.82	79
2016.05	7.63	79
2016.06	7.72	79
2016.07	7.45	79
2016.08	7.68	79
2016.09	7.52	79
2016.1	7.79	79
2016.11	7.62	79
2016.12	7.85	79
2017.01	7.02	79
2017.02	7.36	79
2017.03	7.09	79
2017.04	7.5	79
2017.05	7.44	79
2017.06	7.44	79
2017.07	7.55	79
2017.08	7.23	79
2017.09	7.46	79
2017.1	7.84	79
2017.11	7.82	79
2017.12	7.18	79
2018.01	7.36	79
2018.02	7.6	79
2018.03	7.9	79
2018.04	7.56	79
2018.05	7.12	79
2018.06	7.2	79
2018.07	7.61	79
2018.08	7.44	79
2011.07	4.03	80
2011.08	4.14	80
2011.09	3.98	80
2011.1	4.17	80
2011.11	4.11	80
2011.12	4.06	80
2012.01	4.24	80
2012.02	4.18	80
2012.03	4.2	80
2012.04	4.26	80
2012.05	4.17	80
2012.06	4.1	80
2012.07	3.99	80
2012.08	4.2	80
2012.09	4.19	80
2012.1	4.24	80
2012.11	4.17	80
2012.12	4.23	80
2013.01	4.21	80
2013.02	4.16	80
2013.03	4.12	80
2013.04	4.22	80
2013.05	4.14	80
2013.06	4.08	80
2013.07	4.13	80
2013.08	4.26	80
2013.09	4.23	80
2013.1	4.19	80
2013.11	4.2	80
2013.12	4.25	80
2014.01	4.21	80
2014.02	4.24	80
2014.03	4.17	80
2014.04	4.24	80
2014.05	4.11	80
2014.06	4	80
2014.07	3.95	80
2014.08	4.06	80
2014.09	4.01	80
2014.1	4.12	80
2014.11	3.88	80
2014.12	4.16	80
2015.01	4.09	80
2015.02	3.85	80
2015.03	4.12	80
2015.04	4.01	80
2015.05	4.06	80
2015.06	4.15	80
2015.07	4.17	80
2015.08	4.18	80
2015.09	4.07	80
2015.1	4.14	80
2015.11	4.03	80
2015.12	4.07	80
2016.01	4.29	80
2016.02	4.1	80
2016.03	4.1	80
2016.04	4.09	80
2016.05	4.14	80
2016.06	4.05	80
2016.07	4.04	80
2016.08	3.94	80
2016.09	4.11	80
2016.1	4.03	80
2016.11	4.06	80
2016.12	4.04	80
2017.01	4.01	80
2017.02	4.01	80
2017.03	4.17	80
2017.04	4.08	80
2017.05	3.95	80
2017.06	3.97	80
2017.07	4.03	80
2017.08	3.98	80
2017.09	4.13	80
2017.1	4	80
2017.11	4.11	80
2017.12	4.04	80
2018.01	4.01	80
2018.02	4.01	80
2018.03	3.95	80
2018.04	4.02	80
2018.05	4.04	80
2018.06	4.09	80
2018.07	4.05	80
2018.08	3.96	80
2008.07	4.02	81
2008.08	4.03	81
2008.09	4.06	81
2008.1	4.05	81
2008.11	4.03	81
2008.12	4.04	81
2009.01	4.08	81
2009.02	4.08	81
2009.03	4.09	81
2009.04	4.06	81
2009.05	4.08	81
2009.06	4.08	81
2009.07	4.01	81
2009.08	4.06	81
2009.09	4	81
2009.1	4.01	81
2009.11	4.04	81
2009.12	4.04	81
2010.01	4.03	81
2010.02	4	81
2010.03	4.04	81
2010.04	4	81
2010.05	4.02	81
2010.06	4.05	81
2010.07	4.12	81
2010.08	4.14	81
2010.09	4.11	81
2010.1	4.18	81
2010.11	4.15	81
2010.12	4.19	81
2011.01	4.12	81
2011.02	4.21	81
2011.03	4.15	81
2011.04	4.2	81
2011.05	4.03	81
2011.06	4.12	81
2011.07	4.33	81
2011.08	4.46	81
2011.09	4.45	81
2011.1	4.39	81
2011.11	4.42	81
2011.12	4.42	81
2012.01	4.42	81
2012.02	4.5	81
2012.03	4.45	81
2012.04	4.57	81
2012.05	4.7	81
2012.06	4.69	81
2012.07	4.76	81
2012.08	4.73	81
2012.09	4.78	81
2012.1	4.67	81
2012.11	4.69	81
2012.12	4.7	81
2013.01	4.72	81
2013.02	4.7	81
2013.03	4.66	81
2013.04	4.65	81
2013.05	4.72	81
2013.06	4.71	81
2013.07	4.79	81
2013.08	4.78	81
2013.09	4.76	81
2013.1	4.74	81
2013.11	4.76	81
2013.12	4.79	81
2014.01	4.79	81
2014.02	4.77	81
2014.03	4.79	81
2014.04	4.91	81
2014.05	4.92	81
2014.06	4.91	81
2014.07	4.83	81
2014.08	4.81	81
2014.09	4.93	81
2014.1	4.92	81
2014.11	4.93	81
2014.12	4.99	81
2015.01	5	81
2015.02	4.95	81
2015.03	4.94	81
2015.04	4.91	81
2015.05	4.87	81
2015.06	4.91	81
2015.07	4.93	81
2015.08	4.9	81
2015.09	4.91	81
2015.1	4.83	81
2015.11	4.85	81
2015.12	4.84	81
2016.01	4.97	81
2016.02	4.88	81
2016.03	4.78	81
2016.04	4.91	81
2016.05	4.84	81
2016.06	4.9	81
2016.07	4.94	81
2016.08	4.87	81
2016.09	4.92	81
2016.1	4.93	81
2016.11	4.91	81
2016.12	4.92	81
2017.01	4.95	81
2017.02	4.9	81
2017.03	4.98	81
2017.04	4.83	81
2017.05	4.93	81
2017.06	4.92	81
2017.07	4.86	81
2017.08	5	81
2017.09	4.89	81
2017.1	4.97	81
2017.11	4.85	81
2017.12	4.87	81
2018.01	4.98	81
2018.02	4.94	81
2018.03	5	81
2018.04	5.01	81
2018.05	4.99	81
2018.06	4.95	81
2018.07	5.02	81
2018.08	5.07	81
2007.02	22.82	82
2007.03	22.57	82
2007.04	22.82	82
2007.05	22.85	82
2007.06	23.07	82
2007.07	23.14	82
2007.08	23.36	82
2007.09	23.62	82
2007.1	23.67	82
2007.11	24.77	82
2007.12	24.25	82
2008.01	24.39	82
2008.02	24.47	82
2008.03	24.62	82
2008.04	24.83	82
2008.05	25.04	82
2008.06	25.22	82
2008.07	25.36	82
2008.08	25.69	82
2008.09	26.1	82
2008.1	26.18	82
2008.11	25.93	82
2008.12	25.81	82
2009.01	26.13	82
2009.02	26.84	82
2009.03	26.56	82
2009.04	25.44	82
2009.05	26.22	82
2009.06	27.05	82
2009.07	26.89	82
2009.08	26.88	82
2009.09	27.18	82
2009.1	27.49	82
2009.11	27.1	82
2009.12	26.03	82
2010.01	27.37	82
2010.02	27.12	82
2010.03	27.14	82
2010.04	26.85	82
2010.05	26.48	82
2010.06	26.74	82
2010.07	26.54	82
2010.08	27.6	82
2010.09	27.48	82
2010.1	27.48	82
2010.11	27.25	82
2010.12	26.37	82
2011.01	27.49	82
2011.02	26.76	82
2011.03	26.9	82
2011.04	26.35	82
2011.05	26.96	82
2011.06	26.66	82
2011.07	27.11	82
2011.08	28.03	82
2011.09	27.84	82
2011.1	28.78	82
2011.11	27.84	82
2011.12	28.36	82
2012.01	28.13	82
2012.02	27.87	82
2012.03	27.42	82
2012.04	28.05	82
2012.05	27.15	82
2012.06	27.48	82
2012.07	27.73	82
2012.08	27.92	82
2012.09	28.38	82
2012.1	28.13	82
2012.11	27.31	82
2012.12	27.37	82
2013.01	28.04	82
2013.02	27.69	82
2013.03	27.06	82
2013.04	27.27	82
2013.05	27.39	82
2013.06	27.7	82
2013.07	28.03	82
2013.08	27.31	82
2013.09	28.35	82
2013.1	28.03	82
2013.11	27.07	82
2013.12	27.64	82
2014.01	28.44	82
2014.02	27.82	82
2014.03	27.91	82
2014.04	27.96	82
2014.05	27.64	82
2014.06	29.18	82
2014.07	28.67	82
2014.08	29.04	82
2014.09	29.01	82
2014.1	29.9	82
2014.11	27.86	82
2014.12	27.74	82
2015.01	29.06	82
2015.02	28.16	82
2015.03	28.12	82
2015.04	28.16	82
2015.05	29.02	82
2015.06	29.75	82
2015.07	28.96	82
2015.08	28.81	82
2015.09	29.39	82
2015.1	29.25	82
2015.11	28.55	82
2015.12	28.7	82
2016.01	29.17	82
2016.02	28.95	82
2016.03	29.47	82
2016.04	28.99	82
2016.05	29.26	82
2016.06	29.88	82
2016.07	28.17	82
2016.08	29.84	82
2016.09	30.11	82
2016.1	30.16	82
2016.11	29.69	82
2016.12	29.46	82
2017.01	30.91	82
2017.02	29.84	82
2017.03	30.24	82
2017.04	30.47	82
2017.05	30.69	82
2017.06	31.49	82
2017.07	30.81	82
2017.08	31.72	82
2017.09	31.6	82
2017.1	32.46	82
2017.11	31.97	82
2017.12	30.87	82
2018.01	31.78	82
2018.02	32.24	82
2018.03	32.43	82
2018.04	32.6	82
2018.05	32.06	82
2018.06	33.38	82
2018.07	32.97	82
2018.08	33.08	82
2008.07	4.47	83
2008.08	4.49	83
2008.09	4.38	83
2008.1	4.54	83
2008.11	4.76	83
2008.12	4.55	83
2009.01	4.72	83
2009.02	4.46	83
2009.03	4.89	83
2009.04	4.42	83
2009.05	4.72	83
2009.06	4.49	83
2009.07	4.44	83
2009.08	4.44	83
2009.09	4.41	83
2009.1	4.82	83
2009.11	4.79	83
2009.12	4.69	83
2010.01	4.6	83
2010.02	4.55	83
2010.03	4.54	83
2010.04	4.35	83
2010.05	4.62	83
2010.06	4.57	83
2010.07	4.38	83
2010.08	4.41	83
2010.09	4.58	83
2010.1	4.45	83
2010.11	4.51	83
2010.12	4.37	83
2011.01	4.53	83
2011.02	4.34	83
2011.03	4.53	83
2011.04	4.66	83
2011.05	4.07	83
2011.06	4.35	83
2011.07	4.46	83
2011.08	4.41	83
2011.09	4.2	83
2011.1	4.38	83
2011.11	4.21	83
2011.12	4.47	83
2012.01	4.18	83
2012.02	4.19	83
2012.03	4.34	83
2012.04	4.31	83
2012.05	4.32	83
2012.06	4.45	83
2012.07	4.37	83
2012.08	4.41	83
2012.09	4.21	83
2012.1	4.77	83
2012.11	4.23	83
2012.12	4.52	83
2013.01	4.57	83
2013.02	4.48	83
2013.03	4.64	83
2013.04	4.32	83
2013.05	4.51	83
2013.06	4.31	83
2013.07	4.66	83
2013.08	4.36	83
2013.09	4.33	83
2013.1	4.46	83
2013.11	4.21	83
2013.12	4.45	83
2014.01	4.38	83
2014.02	4.54	83
2014.03	4.4	83
2014.04	4.7	83
2014.05	4.47	83
2014.06	4.71	83
2014.07	4.38	83
2014.08	4.57	83
2014.09	4.2	83
2014.1	4.44	83
2014.11	4.59	83
2014.12	4.55	83
2015.01	4.5	83
2015.02	4.35	83
2015.03	4.67	83
2015.04	4.75	83
2015.05	4.92	83
2015.06	4.64	83
2015.07	4.92	83
2015.08	4.49	83
2015.09	4.28	83
2015.1	4.58	83
2015.11	4.48	83
2015.12	4.74	83
2016.01	4.67	83
2016.02	4.55	83
2016.03	4.41	83
2016.04	4.52	83
2016.05	4.56	83
2016.06	4.55	83
2016.07	4.98	83
2016.08	4.58	83
2016.09	4.35	83
2016.1	4.74	83
2016.11	4.6	83
2016.12	4.87	83
2017.01	4.75	83
2017.02	4.75	83
2017.03	4.52	83
2017.04	4.54	83
2017.05	4.79	83
2017.06	4.63	83
2017.07	4.89	83
2017.08	4.74	83
2017.09	4.59	83
2017.1	4.6	83
2017.11	4.62	83
2017.12	4.68	83
2018.01	4.93	83
2018.02	4.49	83
2018.03	4.61	83
2018.04	4.64	83
2018.05	4.73	83
2018.06	4.57	83
2018.07	4.51	83
2018.08	4.63	83
2007.02	9.3	84
2007.03	9.27	84
2007.04	9.32	84
2007.05	9.41	84
2007.06	9.53	84
2007.07	9.51	84
2007.08	9.53	84
2007.09	9.56	84
2007.1	9.56	84
2007.11	9.62	84
2007.12	9.67	84
2008.01	9.69	84
2008.02	9.76	84
2008.03	9.98	84
2008.04	10.05	84
2008.05	10.09	84
2008.06	10.15	84
2008.07	10.36	84
2008.08	10.38	84
2008.09	10.39	84
2008.1	10.34	84
2008.11	10.39	84
2008.12	10.39	84
2009.01	10.39	84
2009.02	10.39	84
2009.03	10.13	84
2009.04	10.3	84
2009.05	10.31	84
2009.06	10.32	84
2009.07	10.34	84
2009.08	10.24	84
2009.09	10.35	84
2009.1	10.35	84
2009.11	10.36	84
2009.12	10.37	84
2010.01	10.31	84
2010.02	10.39	84
2010.03	10.41	84
2010.04	10.38	84
2010.05	10.37	84
2010.06	10.38	84
2010.07	10.38	84
2010.08	10.4	84
2010.09	10.4	84
2010.1	10.54	84
2010.11	10.56	84
2010.12	10.64	84
2011.01	10.66	84
2011.02	10.66	84
2011.03	10.67	84
2011.04	10.77	84
2011.05	10.81	84
2011.06	10.81	84
2011.07	10.81	84
2011.08	10.67	84
2011.09	10.7	84
2011.1	10.7	84
2011.11	10.81	84
2011.12	10.81	84
2012.01	10.89	84
2012.02	10.89	84
2012.03	10.89	84
2012.04	11.18	84
2012.05	11.22	84
2012.06	11.22	84
2012.07	11.22	84
2012.08	11.2	84
2012.09	11.24	84
2012.1	11.24	84
2012.11	11.38	84
2012.12	11.38	84
2013.01	11.38	84
2013.02	11.39	84
2013.03	11.39	84
2013.04	11.38	84
2013.05	11.38	84
2013.06	11.41	84
2013.07	10.69	84
2013.08	10.37	84
2013.09	11.12	84
2013.1	11.41	84
2013.11	11.41	84
2013.12	11.41	84
2014.01	11.44	84
2014.02	11.44	84
2014.03	11.44	84
2014.04	11.55	84
2014.05	11.55	84
2014.06	11.57	84
2014.07	11.57	84
2014.08	11.57	84
2014.09	11.57	84
2014.1	11.58	84
2014.11	11.58	84
2014.12	11.58	84
2015.01	11.6	84
2015.02	11.6	84
2015.03	11.6	84
2015.04	11.67	84
2015.05	11.67	84
2015.06	11.52	84
2015.07	11.57	84
2015.08	11.59	84
2015.09	11.48	84
2015.1	11.53	84
2015.11	11.53	84
2015.12	11.48	84
2016.01	11.57	84
2016.02	11.45	84
2016.03	11.6	84
2016.04	11.6	84
2016.05	11.45	84
2016.06	11.54	84
2016.07	11.62	84
2016.08	11.77	84
2016.09	11.77	84
2016.1	11.78	84
2016.11	11.84	84
2016.12	11.69	84
2017.01	11.69	84
2017.02	11.84	84
2017.03	11.84	84
2017.04	11.87	84
2017.05	11.9	84
2017.06	11.9	84
2017.07	11.91	84
2017.08	11.91	84
2017.09	11.91	84
2017.1	11.92	84
2017.11	11.84	84
2017.12	11.94	84
2018.01	11.99	84
2018.02	11.99	84
2018.03	11.99	84
2018.04	12.01	84
2018.05	12.03	84
2018.06	12.03	84
2018.07	12.08	84
2018.08	12.09	84
2011.07	7.21	85
2011.08	7.26	85
2011.09	7.05	85
2011.1	7.13	85
2011.11	6.95	85
2011.12	6.85	85
2012.01	6.91	85
2012.02	7.08	85
2012.03	7.07	85
2012.04	7	85
2012.05	7.18	85
2012.06	7.21	85
2012.07	6.9	85
2012.08	6.79	85
2012.09	6.68	85
2012.1	7.01	85
2012.11	6.56	85
2012.12	6.99	85
2013.01	7.09	85
2013.02	6.89	85
2013.03	6.74	85
2013.04	7.01	85
2013.05	6.89	85
2013.06	7.02	85
2013.07	6.88	85
2013.08	6.91	85
2013.09	6.83	85
2013.1	6.79	85
2013.11	6.84	85
2013.12	6.67	85
2014.01	6.65	85
2014.02	6.8	85
2014.03	6.48	85
2014.04	6.59	85
2014.05	6.74	85
2014.06	6.77	85
2014.07	6.58	85
2014.08	6.73	85
2014.09	6.76	85
2014.1	6.63	85
2014.11	6.76	85
2014.12	6.96	85
2015.01	6.89	85
2015.02	6.7	85
2015.03	6.91	85
2015.04	6.89	85
2015.05	6.76	85
2015.06	6.61	85
2015.07	6.57	85
2015.08	6.88	85
2015.09	6.78	85
2015.1	6.47	85
2015.11	6.48	85
2015.12	6.62	85
2016.01	6.74	85
2016.02	6.67	85
2016.03	6.86	85
2016.04	6.83	85
2016.05	6.91	85
2016.06	6.49	85
2016.07	6.48	85
2016.08	6.71	85
2016.09	6.35	85
2016.1	6.07	85
2016.11	6.46	85
2016.12	6.6	85
2017.01	6.47	85
2017.02	6.38	85
2017.03	6.32	85
2017.04	6.27	85
2017.05	6.61	85
2017.06	6.28	85
2017.07	6.24	85
2017.08	6.29	85
2017.09	6.35	85
2017.1	6.52	85
2017.11	6.38	85
2017.12	6.44	85
2018.01	6.36	85
2018.02	6.49	85
2018.03	6.49	85
2018.04	6.56	85
2018.05	6.5	85
2018.06	6.33	85
2018.07	6.45	85
2018.08	6.17	85
2007.02	7.31	86
2007.03	5.68	86
2007.04	5.22	86
2007.05	5.22	86
2007.06	5.15	86
2007.07	6.35	86
2007.08	6.27	86
2007.09	6.43	86
2007.1	6.77	86
2007.11	6.55	86
2007.12	6.22	86
2008.01	7.75	86
2008.02	7.35	86
2008.03	5.92	86
2008.04	5.42	86
2008.05	5.31	86
2008.06	5.52	86
2008.07	6.12	86
2008.08	6.5	86
2008.09	6.75	86
2008.1	6.53	86
2008.11	7.4	86
2008.12	7.56	86
2009.01	7.04	86
2009.02	7	86
2009.03	6.78	86
2009.04	6.48	86
2009.05	6.47	86
2009.06	6.95	86
2009.07	7.88	86
2009.08	7.96	86
2009.09	6.65	86
2009.1	6.6	86
2009.11	7.27	86
2009.12	7.18	86
2010.01	9.35	86
2010.02	9.08	86
2010.03	6.71	86
2010.04	6.37	86
2010.05	5.91	86
2010.06	5.97	86
2010.07	6.81	86
2010.08	8.78	86
2010.09	7.04	86
2010.1	6.54	86
2010.11	6.92	86
2010.12	7.53	86
2011.01	8.46	86
2011.02	10.28	86
2011.03	7.21	86
2011.04	6.15	86
2011.05	6.35	86
2011.06	6.2	86
2011.07	7.02	86
2011.08	8.33	86
2011.09	6.9	86
2011.1	6.44	86
2011.11	6.64	86
2011.12	7.72	86
2012.01	9.33	86
2012.02	8.06	86
2012.03	6.44	86
2012.04	6.09	86
2012.05	6.57	86
2012.06	6.41	86
2012.07	7.12	86
2012.08	7.78	86
2012.09	6.61	86
2012.1	6.45	86
2012.11	7.37	86
2012.12	9.08	86
2013.01	9.29	86
2013.02	6.56	86
2013.03	6.01	86
2013.04	6.36	86
2013.05	5.83	86
2013.06	6.04	86
2013.07	6.97	86
2013.08	7.47	86
2013.09	7.19	86
2013.1	7.01	86
2013.11	7.05	86
2013.12	7.22	86
2014.01	7.7	86
2014.02	6.34	86
2014.03	5.81	86
2014.04	5.67	86
2014.05	5.69	86
2014.06	5.88	86
2014.07	6.25	86
2014.08	6.79	86
2014.09	6.71	86
2014.1	6.61	86
2014.11	6.89	86
2014.12	7.53	86
2015.01	8.85	86
2015.02	7.41	86
2015.03	6.61	86
2015.04	6.04	86
2015.05	6.21	86
2015.06	7.14	86
2015.07	8.61	86
2015.08	8.27	86
2015.09	8.07	86
2015.1	7.93	86
2015.11	8.54	86
2015.12	8.57	86
2016.01	9.39	86
2016.02	8.01	86
2016.03	6.97	86
2016.04	7.29	86
2016.05	8.15	86
2016.06	8.2	86
2016.07	9.32	86
2016.08	8.55	86
2016.09	7.6	86
2016.1	7.36	86
2016.11	7.32	86
2016.12	8.08	86
2017.01	9.4	86
2017.02	9.75	86
2017.03	7.64	86
2017.04	6.27	86
2017.05	6.36	86
2017.06	6.56	86
2017.07	8.39	86
2017.08	8.63	86
2017.09	7.56	86
2017.1	7.56	86
2017.11	7.57	86
2017.12	8.23	86
2018.01	8.8	86
2018.02	8.43	86
2018.03	6.81	86
2018.04	6.22	86
2018.05	7.72	86
2018.06	7.57	86
2018.07	9.96	86
2018.08	9.39	86
2007.02	6.33	87
2007.03	6.4	87
2007.04	6.07	87
2007.05	6.46	87
2007.06	6.32	87
2007.07	6.35	87
2007.08	6.09	87
2007.09	6.22	87
2007.1	6.44	87
2007.11	6.47	87
2007.12	6.34	87
2008.01	6.56	87
2008.02	6.53	87
2008.03	6.27	87
2008.04	6.2	87
2008.05	6.38	87
2008.06	6.36	87
2008.07	6.31	87
2008.08	6.27	87
2008.09	6.25	87
2008.1	6.13	87
2008.11	6.1	87
2008.12	5.98	87
2009.01	6.26	87
2009.02	6.53	87
2009.03	6.34	87
2009.04	6.3	87
2009.05	6.38	87
2009.06	6.58	87
2009.07	6.68	87
2009.08	6.55	87
2009.09	6.57	87
2009.1	6.46	87
2009.11	6.68	87
2009.12	6.28	87
2010.01	6.5	87
2010.02	6.35	87
2010.03	6.42	87
2010.04	6.2	87
2010.05	6.15	87
2010.06	6.25	87
2010.07	6.15	87
2010.08	6.2	87
2010.09	6.19	87
2010.1	6.41	87
2010.11	6.29	87
2010.12	6.28	87
2011.01	6.5	87
2011.02	6.53	87
2011.03	6.61	87
2011.04	6.46	87
2011.05	6.53	87
2011.06	6.85	87
2011.07	6.85	87
2011.08	6.54	87
2011.09	6.76	87
2011.1	6.65	87
2011.11	6.61	87
2011.12	6.77	87
2012.01	6.81	87
2012.02	6.46	87
2012.03	6.93	87
2012.04	6.44	87
2012.05	6.46	87
2012.06	6.43	87
2012.07	6.72	87
2012.08	6.74	87
2012.09	6.97	87
2012.1	6.47	87
2012.11	6.54	87
2012.12	6.03	87
2013.01	6.46	87
2013.02	6.38	87
2013.03	6.42	87
2013.04	6.65	87
2013.05	6.26	87
2013.06	6.88	87
2013.07	6.57	87
2013.08	6.76	87
2013.09	6.57	87
2013.1	6.52	87
2013.11	6.19	87
2013.12	6.49	87
2014.01	6.79	87
2014.02	6.4	87
2014.03	6.31	87
2014.04	6.59	87
2014.05	6.1	87
2014.06	6.34	87
2014.07	6.48	87
2014.08	6.25	87
2014.09	6.38	87
2014.1	6.54	87
2014.11	6.48	87
2014.12	5.92	87
2015.01	6.21	87
2015.02	6.37	87
2015.03	6.18	87
2015.04	6.28	87
2015.05	5.97	87
2015.06	6.29	87
2015.07	6.42	87
2015.08	6.09	87
2015.09	5.81	87
2015.1	6.23	87
2015.11	6.49	87
2015.12	6.03	87
2016.01	6.28	87
2016.02	5.98	87
2016.03	6.48	87
2016.04	6.46	87
2016.05	6.17	87
2016.06	6.14	87
2016.07	6.28	87
2016.08	6.43	87
2016.09	6.35	87
2016.1	5.65	87
2016.11	6.21	87
2016.12	5.9	87
2017.01	6.61	87
2017.02	6.37	87
2017.03	6.17	87
2017.04	5.77	87
2017.05	6.32	87
2017.06	5.77	87
2017.07	6.68	87
2017.08	6.74	87
2017.09	6.43	87
2017.1	6.55	87
2017.11	6.43	87
2017.12	5.9	87
2018.01	6.74	87
2018.02	6.57	87
2018.03	6.15	87
2018.04	5.87	87
2018.05	6.12	87
2018.06	5.92	87
2018.07	6.89	87
2018.08	6.4	87
2007.02	4.09	88
2007.03	4.13	88
2007.04	4.16	88
2007.05	4.19	88
2007.06	4.2	88
2007.07	4.23	88
2007.08	4.18	88
